datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2018.05.06,00:00,23.59,Hirsch,655,618,1273,11.7,23.2,0,13,13.3
2018.05.07,00:00,23.59,Hirsch,1251,1256,2507,9.8,23.7,0,15,14.3
2018.05.08,00:00,23.59,Hirsch,1240,1294,2534,11,24.1,0,34,14.2
2018.05.09,00:00,23.59,Hirsch,1086,1122,2208,10.1,22.5,1.2,43,11.4
2018.05.10,00:00,23.59,Hirsch,520,467,987,9.7,22.6,1,75,9.9
2018.05.11,00:00,23.59,Hirsch,764,851,1615,9.2,21.4,0,75,9.7
2018.05.12,00:00,23.59,Hirsch,549,536,1085,11.4,26.4,0,65,10.8
2018.05.13,00:00,23.59,Hirsch,454,399,853,12,26.1,10.6,48,10.3
2018.05.14,00:00,23.59,Hirsch,739,784,1523,13.1,22.1,0,91,3.3
2018.05.15,00:00,23.59,Hirsch,784,797,1581,10,17.2,9.5,80,4.8
2018.05.16,00:00,23.59,Hirsch,389,416,805,9.5,13.2,22.3,98,0.2
2018.05.17,00:00,23.59,Hirsch,549,613,1162,10.1,16.9,5.8,96,2.6
2018.05.18,00:00,23.59,Hirsch,803,815,1618,10.7,20.8,0,74,9.7
2018.05.19,00:00,23.59,Hirsch,341,337,678,8.8,21.1,20.4,74,8
2018.05.20,00:00,23.59,Hirsch,242,253,495,11.6,21.4,0.4,99,2.9
2018.05.21,00:00,23.59,Hirsch,549,492,1041,10,24.4,0,35,12.1
2018.05.22,00:00,23.59,Hirsch,833,841,1674,10.7,25,0,90,10.9
2018.05.23,00:00,23.59,Hirsch,828,828,1656,13.9,24.3,1.6,96,4.8
2018.05.24,00:00,23.59,Hirsch,563,588,1151,13.1,21.4,28.7,94,2.7
2018.05.25,00:00,23.59,Hirsch,841,845,1686,11.1,25.1,0,28,12.8
2018.05.26,00:00,23.59,Hirsch,480,459,939,12.2,25.7,0,84,12.4
2018.05.27,00:00,23.59,Hirsch,520,462,982,13.8,27,0,93,10.9
2018.05.28,00:00,23.59,Hirsch,982,1034,2016,14.3,29,0,70,12.2
2018.05.29,00:00,23.59,Hirsch,936,978,1914,15.3,27,26.3,96,10.2
2018.05.30,00:00,23.59,Hirsch,793,834,1627,16.1,26.9,0,65,10.5
2018.05.31,00:00,23.59,Hirsch,447,444,891,16.4,28.3,13.4,64,10.3
2018.05.01,00:00,23.59,Margareten,1253,1157,2410,10.4,15.9,0,96,3.5
2018.05.02,00:00,23.59,Margareten,2127,2107,4234,9.1,18.5,0,98,3
2018.05.03,00:00,23.59,Margareten,2084,2021,4105,11.6,20.1,0,98,3.2
2018.05.04,00:00,23.59,Margareten,1907,1901,3808,12.4,20.3,0,88,2.5
2018.05.05,00:00,23.59,Margareten,1778,1658,3436,12.4,22.2,0,66,8.6
2018.05.06,00:00,23.59,Margareten,1862,1743,3605,11.7,23.2,0,13,13.3
2018.05.07,00:00,23.59,Margareten,2542,2507,5049,9.8,23.7,0,15,14.3
2018.05.08,00:00,23.59,Margareten,2714,2594,5308,11,24.1,0,34,14.2
2018.05.09,00:00,23.59,Margareten,2440,2327,4767,10.1,22.5,1.2,43,11.4
2018.05.10,00:00,23.59,Margareten,1414,1271,2685,9.7,22.6,1,75,9.9
2018.05.11,00:00,23.59,Margareten,2074,1978,4052,9.2,21.4,0,75,9.7
2018.05.12,00:00,23.59,Margareten,1908,1765,3673,11.4,26.4,0,65,10.8
2018.05.13,00:00,23.59,Margareten,1246,1165,2411,12,26.1,10.6,48,10.3
2018.05.14,00:00,23.59,Margareten,1723,1659,3382,13.1,22.1,0,91,3.3
2018.05.15,00:00,23.59,Margareten,1627,1640,3267,10,17.2,9.5,80,4.8
2018.05.16,00:00,23.59,Margareten,947,936,1883,9.5,13.2,22.3,98,0.2
2018.05.17,00:00,23.59,Margareten,1297,1279,2576,10.1,16.9,5.8,96,2.6
2018.05.18,00:00,23.59,Margareten,1943,1879,3822,10.7,20.8,0,74,9.7
2018.05.19,00:00,23.59,Margareten,1167,1097,2264,8.8,21.1,20.4,74,8
2018.05.20,00:00,23.59,Margareten,728,671,1399,11.6,21.4,0.4,99,2.9
2018.05.21,00:00,23.59,Margareten,1519,1415,2934,10,24.4,0,35,12.1
2018.05.22,00:00,23.59,Margareten,1924,1835,3759,10.7,25,0,90,10.9
2018.05.23,00:00,23.59,Margareten,1888,1794,3682,13.9,24.3,1.6,96,4.8
2018.05.24,00:00,23.59,Margareten,1313,1283,2596,13.1,21.4,28.7,94,2.7
2018.05.25,00:00,23.59,Margareten,2043,1937,3980,11.1,25.1,0,28,12.8
2018.05.26,00:00,23.59,Margareten,1721,1605,3326,12.2,25.7,0,84,12.4
2018.05.27,00:00,23.59,Margareten,1570,1424,2994,13.8,27,0,93,10.9
2018.05.28,00:00,23.59,Margareten,2243,2153,4396,14.3,29,0,70,12.2
2018.05.29,00:00,23.59,Margareten,2216,2116,4332,15.3,27,26.3,96,10.2
2018.05.30,00:00,23.59,Margareten,2098,2029,4127,16.1,26.9,0,65,10.5
2018.05.31,00:00,23.59,Margareten,1389,1221,2610,16.4,28.3,13.4,64,10.3
2018.05.01,00:00,23.59,Erhardt,2573,2168,4741,10.4,15.9,0,96,3.5
2018.05.02,00:00,23.59,Erhardt,2922,2901,5823,9.1,18.5,0,98,3
2018.05.03,00:00,23.59,Erhardt,2977,2791,5768,11.6,20.1,0,98,3.2
2018.05.04,00:00,23.59,Erhardt,2614,2652,5266,12.4,20.3,0,88,2.5
2018.05.05,00:00,23.59,Erhardt,3208,3008,6216,12.4,22.2,0,66,8.6
2018.05.06,00:00,23.59,Erhardt,4301,3746,8047,11.7,23.2,0,13,13.3
2018.05.07,00:00,23.59,Erhardt,3771,3588,7359,9.8,23.7,0,15,14.3
2018.05.08,00:00,23.59,Erhardt,4233,3969,8202,11,24.1,0,34,14.2
2018.05.09,00:00,23.59,Erhardt,3529,3425,6954,10.1,22.5,1.2,43,11.4
2018.05.10,00:00,23.59,Erhardt,2778,2450,5228,9.7,22.6,1,75,9.9
2018.05.11,00:00,23.59,Erhardt,3098,3113,6211,9.2,21.4,0,75,9.7
2018.05.12,00:00,23.59,Erhardt,3689,3279,6968,11.4,26.4,0,65,10.8
2018.05.13,00:00,23.59,Erhardt,2543,2203,4746,12,26.1,10.6,48,10.3
2018.05.14,00:00,23.59,Erhardt,2164,2205,4369,13.1,22.1,0,91,3.3
2018.05.15,00:00,23.59,Erhardt,2188,2219,4407,10,17.2,9.5,80,4.8
2018.05.16,00:00,23.59,Erhardt,1204,1126,2330,9.5,13.2,22.3,98,0.2
2018.05.17,00:00,23.59,Erhardt,1717,1725,3442,10.1,16.9,5.8,96,2.6
2018.05.18,00:00,23.59,Erhardt,2494,2347,4841,10.7,20.8,0,74,9.7
2018.05.19,00:00,23.59,Erhardt,1405,1455,2860,8.8,21.1,20.4,74,8
2018.05.20,00:00,23.59,Erhardt,1278,1168,2446,11.6,21.4,0.4,99,2.9
2018.05.21,00:00,23.59,Erhardt,3290,2690,5980,10,24.4,0,35,12.1
2018.05.22,00:00,23.59,Erhardt,2874,2733,5607,10.7,25,0,90,10.9
2018.05.23,00:00,23.59,Erhardt,2752,2758,5510,13.9,24.3,1.6,96,4.8
2018.05.24,00:00,23.59,Erhardt,1898,1848,3746,13.1,21.4,28.7,94,2.7
2018.05.25,00:00,23.59,Erhardt,3144,3002,6146,11.1,25.1,0,28,12.8
2018.05.26,00:00,23.59,Erhardt,3287,2976,6263,12.2,25.7,0,84,12.4
2018.05.27,00:00,23.59,Erhardt,3324,2942,6266,13.8,27,0,93,10.9
2018.05.28,00:00,23.59,Erhardt,3551,3429,6980,14.3,29,0,70,12.2
2018.05.29,00:00,23.59,Erhardt,3405,3353,6758,15.3,27,26.3,96,10.2
2018.05.30,00:00,23.59,Erhardt,3448,3215,6663,16.1,26.9,0,65,10.5
2018.05.31,00:00,23.59,Erhardt,3129,2747,5876,16.4,28.3,13.4,64,10.3
2018.06.01,00:00,23.59,Arnulf,1168,74,1242,15,24.2,1.3,95,6.3
2018.06.02,00:00,23.59,Arnulf,1071,35,1106,15.2,24.4,0,51,10.9
2018.06.03,00:00,23.59,Arnulf,1076,59,1135,14.2,27.2,0,25,13
2018.06.04,00:00,23.59,Arnulf,2243,110,2353,14.3,28.1,0,18,15
2018.06.05,00:00,23.59,Arnulf,2480,131,2611,15.9,27.9,0,18,13.3
2018.06.06,00:00,23.59,Arnulf,1923,124,2047,15.6,28.4,3.5,70,9.5
2018.06.07,00:00,23.59,Arnulf,1659,89,1748,14.8,25.3,5.7,93,5.1
2018.06.08,00:00,23.59,Arnulf,1630,116,1746,16,27.8,0.1,79,8.2
2018.06.09,00:00,23.59,Arnulf,1125,52,1177,15.8,27.7,8.7,76,10.5
2018.06.10,00:00,23.59,Arnulf,1110,60,1170,16.9,26.5,0.1,56,11.2
2018.06.11,00:00,23.59,Arnulf,1931,141,2072,17.1,29.7,2.2,50,9.6
2018.06.12,00:00,23.59,Arnulf,1225,107,1332,15.3,24.1,61.7,95,2.2
2018.06.13,00:00,23.59,Arnulf,679,63,742,12.1,15.5,12.6,95,0
2018.06.14,00:00,23.59,Arnulf,2285,141,2426,10.7,19.4,0,68,6.4
2018.06.15,00:00,23.59,Arnulf,2118,151,2269,11.1,22.4,0,65,12
2018.06.16,00:00,23.59,Arnulf,1432,69,1501,10.7,25.1,0,26,14
2018.06.17,00:00,23.59,Arnulf,1086,47,1133,14.1,24.2,10.7,89,6.3
2018.06.18,00:00,23.59,Arnulf,1948,125,2073,15.2,23,0,79,6.7
2018.06.19,00:00,23.59,Arnulf,2277,122,2399,14,25.3,0,48,8.6
2018.06.20,00:00,23.59,Arnulf,2393,153,2546,14.4,28.2,0,6,15
2018.06.21,00:00,23.59,Arnulf,2230,131,2361,15.3,29.4,0.7,56,9.1
2018.06.22,00:00,23.59,Arnulf,1823,126,1949,10,17.2,0,33,11.3
2018.06.23,00:00,23.59,Arnulf,1130,49,1179,8.9,18.5,0,83,7.4
2018.06.24,00:00,23.59,Arnulf,873,65,938,12.6,19.8,2.8,99,4.6
2018.06.25,00:00,23.59,Arnulf,1638,115,1753,11.1,19.5,0,96,2.6
2018.06.26,00:00,23.59,Arnulf,2213,143,2356,11.1,21.9,0,50,8.9
2018.06.27,00:00,23.59,Arnulf,2139,139,2278,11.7,22.7,1.8,49,7.8
2018.06.28,00:00,23.59,Arnulf,787,67,854,11.6,15.7,20.7,94,0
2018.06.29,00:00,23.59,Arnulf,1356,116,1472,14.6,23.8,0,85,4.3
2018.06.30,00:00,23.59,Arnulf,1266,71,1337,15,26.7,0,29,12.4
2018.06.01,00:00,23.59,Kreuther,119,141,260,15,24.2,1.3,95,6.3
2018.06.02,00:00,23.59,Kreuther,108,149,257,15.2,24.4,0,51,10.9
2018.06.03,00:00,23.59,Kreuther,128,240,368,14.2,27.2,0,25,13
2018.06.04,00:00,23.59,Kreuther,202,342,544,14.3,28.1,0,18,15
2018.06.05,00:00,23.59,Kreuther,233,344,577,15.9,27.9,0,18,13.3
2018.06.06,00:00,23.59,Kreuther,213,266,479,15.6,28.4,3.5,70,9.5
2018.06.07,00:00,23.59,Kreuther,156,220,376,14.8,25.3,5.7,93,5.1
2018.06.08,00:00,23.59,Kreuther,152,245,397,16,27.8,0.1,79,8.2
2018.06.09,00:00,23.59,Kreuther,110,192,302,15.8,27.7,8.7,76,10.5
2018.06.10,00:00,23.59,Kreuther,81,166,247,16.9,26.5,0.1,56,11.2
2018.06.11,00:00,23.59,Kreuther,179,265,444,17.1,29.7,2.2,50,9.6
2018.06.12,00:00,23.59,Kreuther,124,183,307,15.3,24.1,61.7,95,2.2
2018.06.13,00:00,23.59,Kreuther,70,102,172,12.1,15.5,12.6,95,0
2018.06.14,00:00,23.59,Kreuther,235,379,614,10.7,19.4,0,68,6.4
2018.06.15,00:00,23.59,Kreuther,201,288,489,11.1,22.4,0,65,12
2018.06.16,00:00,23.59,Kreuther,119,199,318,10.7,25.1,0,26,14
2018.06.17,00:00,23.59,Kreuther,85,170,255,14.1,24.2,10.7,89,6.3
2018.06.18,00:00,23.59,Kreuther,192,288,480,15.2,23,0,79,6.7
2018.06.19,00:00,23.59,Kreuther,240,338,578,14,25.3,0,48,8.6
2018.06.20,00:00,23.59,Kreuther,222,330,552,14.4,28.2,0,6,15
2018.06.21,00:00,23.59,Kreuther,180,318,498,15.3,29.4,0.7,56,9.1
2018.06.22,00:00,23.59,Kreuther,178,230,408,10,17.2,0,33,11.3
2018.06.23,00:00,23.59,Kreuther,106,143,249,8.9,18.5,0,83,7.4
2018.06.24,00:00,23.59,Kreuther,74,128,202,12.6,19.8,2.8,99,4.6
2018.06.25,00:00,23.59,Kreuther,143,210,353,11.1,19.5,0,96,2.6
2018.06.26,00:00,23.59,Kreuther,221,295,516,11.1,21.9,0,50,8.9
2018.06.27,00:00,23.59,Kreuther,193,328,521,11.7,22.7,1.8,49,7.8
2018.06.28,00:00,23.59,Kreuther,80,130,210,11.6,15.7,20.7,94,0
2018.06.29,00:00,23.59,Kreuther,152,180,332,14.6,23.8,0,85,4.3
2018.06.30,00:00,23.59,Kreuther,140,234,374,15,26.7,0,29,12.4
2018.06.01,00:00,23.59,Olympia,758,794,1552,15,24.2,1.3,95,6.3
2018.06.02,00:00,23.59,Olympia,928,949,1877,15.2,24.4,0,51,10.9
2018.06.03,00:00,23.59,Olympia,1286,1285,2571,14.2,27.2,0,25,13
2018.06.04,00:00,23.59,Olympia,1746,1842,3588,14.3,28.1,0,18,15
2018.06.05,00:00,23.59,Olympia,1813,1922,3735,15.9,27.9,0,18,13.3
2018.06.06,00:00,23.59,Olympia,1376,1450,2826,15.6,28.4,3.5,70,9.5
2018.06.07,00:00,23.59,Olympia,1129,1167,2296,14.8,25.3,5.7,93,5.1
2018.06.08,00:00,23.59,Olympia,1213,1228,2441,16,27.8,0.1,79,8.2
2018.06.09,00:00,23.59,Olympia,1048,1023,2071,15.8,27.7,8.7,76,10.5
2018.06.10,00:00,23.59,Olympia,1305,1430,2735,16.9,26.5,0.1,56,11.2
2018.06.11,00:00,23.59,Olympia,1323,1426,2749,17.1,29.7,2.2,50,9.6
2018.06.12,00:00,23.59,Olympia,775,839,1614,15.3,24.1,61.7,95,2.2
2018.06.13,00:00,23.59,Olympia,518,569,1087,12.1,15.5,12.6,95,0
2018.06.14,00:00,23.59,Olympia,1589,1694,3283,10.7,19.4,0,68,6.4
2018.06.15,00:00,23.59,Olympia,1428,1543,2971,11.1,22.4,0,65,12
2018.06.16,00:00,23.59,Olympia,1391,1357,2748,10.7,25.1,0,26,14
2018.06.17,00:00,23.59,Olympia,1106,1135,2241,14.1,24.2,10.7,89,6.3
2018.06.18,00:00,23.59,Olympia,1442,1539,2981,15.2,23,0,79,6.7
2018.06.19,00:00,23.59,Olympia,1642,1766,3408,14,25.3,0,48,8.6
2018.06.20,00:00,23.59,Olympia,1781,1957,3738,14.4,28.2,0,6,15
2018.06.21,00:00,23.59,Olympia,1384,1547,2931,15.3,29.4,0.7,56,9.1
2018.06.22,00:00,23.59,Olympia,1410,1617,3027,10,17.2,0,33,11.3
2018.06.23,00:00,23.59,Olympia,1476,1618,3094,8.9,18.5,0,83,7.4
2018.06.24,00:00,23.59,Olympia,1872,1952,3824,12.6,19.8,2.8,99,4.6
2018.06.25,00:00,23.59,Olympia,1109,1176,2285,11.1,19.5,0,96,2.6
2018.06.26,00:00,23.59,Olympia,1556,1635,3191,11.1,21.9,0,50,8.9
2018.06.27,00:00,23.59,Olympia,1664,1716,3380,11.7,22.7,1.8,49,7.8
2018.06.28,00:00,23.59,Olympia,520,540,1060,11.6,15.7,20.7,94,0
2018.06.29,00:00,23.59,Olympia,1411,1338,2749,14.6,23.8,0,85,4.3
2018.06.30,00:00,23.59,Olympia,2069,1874,3943,15,26.7,0,29,12.4
2018.06.01,00:00,23.59,Hirsch,489,482,971,15,24.2,1.3,95,6.3
2018.06.02,00:00,23.59,Hirsch,466,450,916,15.2,24.4,0,51,10.9
2018.06.03,00:00,23.59,Hirsch,520,516,1036,14.2,27.2,0,25,13
2018.06.04,00:00,23.59,Hirsch,1323,1299,2622,14.3,28.1,0,18,15
2018.06.05,00:00,23.59,Hirsch,1372,1400,2772,15.9,27.9,0,18,13.3
2018.06.06,00:00,23.59,Hirsch,1024,1170,2194,15.6,28.4,3.5,70,9.5
2018.06.07,00:00,23.59,Hirsch,837,862,1699,14.8,25.3,5.7,93,5.1
2018.06.08,00:00,23.59,Hirsch,841,844,1685,16,27.8,0.1,79,8.2
2018.06.09,00:00,23.59,Hirsch,488,454,942,15.8,27.7,8.7,76,10.5
2018.06.10,00:00,23.59,Hirsch,557,549,1106,16.9,26.5,0.1,56,11.2
2018.06.11,00:00,23.59,Hirsch,1103,1174,2277,17.1,29.7,2.2,50,9.6
2018.06.12,00:00,23.59,Hirsch,604,813,1417,15.3,24.1,61.7,95,2.2
2018.06.13,00:00,23.59,Hirsch,358,319,677,12.1,15.5,12.6,95,0
2018.06.14,00:00,23.59,Hirsch,1188,1224,2412,10.7,19.4,0,68,6.4
2018.06.15,00:00,23.59,Hirsch,1137,1147,2284,11.1,22.4,0,65,12
2018.06.16,00:00,23.59,Hirsch,588,575,1163,10.7,25.1,0,26,14
2018.06.17,00:00,23.59,Hirsch,499,440,939,14.1,24.2,10.7,89,6.3
2018.06.18,00:00,23.59,Hirsch,1204,1209,2413,15.2,23,0,79,6.7
2018.06.19,00:00,23.59,Hirsch,1258,1233,2491,14,25.3,0,48,8.6
2018.06.20,00:00,23.59,Hirsch,1386,1415,2801,14.4,28.2,0,6,15
2018.06.21,00:00,23.59,Hirsch,1084,1130,2214,15.3,29.4,0.7,56,9.1
2018.06.22,00:00,23.59,Hirsch,909,921,1830,10,17.2,0,33,11.3
2018.06.23,00:00,23.59,Hirsch,429,370,799,8.9,18.5,0,83,7.4
2018.06.24,00:00,23.59,Hirsch,408,389,797,12.6,19.8,2.8,99,4.6
2018.06.25,00:00,23.59,Hirsch,941,952,1893,11.1,19.5,0,96,2.6
2018.06.26,00:00,23.59,Hirsch,1315,1327,2642,11.1,21.9,0,50,8.9
2018.06.27,00:00,23.59,Hirsch,1170,1201,2371,11.7,22.7,1.8,49,7.8
2018.06.28,00:00,23.59,Hirsch,405,457,862,11.6,15.7,20.7,94,0
2018.06.29,00:00,23.59,Hirsch,622,659,1281,14.6,23.8,0,85,4.3
2018.06.30,00:00,23.59,Hirsch,539,524,1063,15,26.7,0,29,12.4
2018.06.01,00:00,23.59,Margareten,1446,1444,2890,15,24.2,1.3,95,6.3
2018.06.02,00:00,23.59,Margareten,1537,1440,2977,15.2,24.4,0,51,10.9
2018.06.03,00:00,23.59,Margareten,1666,1451,3117,14.2,27.2,0,25,13
2018.06.04,00:00,23.59,Margareten,2818,2629,5447,14.3,28.1,0,18,15
2018.06.05,00:00,23.59,Margareten,2891,2692,5583,15.9,27.9,0,18,13.3
2018.06.06,00:00,23.59,Margareten,2201,2192,4393,15.6,28.4,3.5,70,9.5
2018.06.07,00:00,23.59,Margareten,1938,1847,3785,14.8,25.3,5.7,93,5.1
2018.06.08,00:00,23.59,Margareten,2001,1919,3920,16,27.8,0.1,79,8.2
2018.06.09,00:00,23.59,Margareten,1731,1685,3416,15.8,27.7,8.7,76,10.5
2018.06.10,00:00,23.59,Margareten,1612,1416,3028,16.9,26.5,0.1,56,11.2
2018.06.11,00:00,23.59,Margareten,2391,2269,4660,17.1,29.7,2.2,50,9.6
2018.06.12,00:00,23.59,Margareten,1478,1601,3079,15.3,24.1,61.7,95,2.2
2018.06.13,00:00,23.59,Margareten,935,802,1737,12.1,15.5,12.6,95,0
2018.06.14,00:00,23.59,Margareten,2735,2669,5404,10.7,19.4,0,68,6.4
2018.06.15,00:00,23.59,Margareten,2482,2418,4900,11.1,22.4,0,65,12
2018.06.16,00:00,23.59,Margareten,1922,1878,3800,10.7,25.1,0,26,14
2018.06.17,00:00,23.59,Margareten,1380,1290,2670,14.1,24.2,10.7,89,6.3
2018.06.18,00:00,23.59,Margareten,2360,2289,4649,15.2,23,0,79,6.7
2018.06.19,00:00,23.59,Margareten,2737,2586,5323,14,25.3,0,48,8.6
2018.06.20,00:00,23.59,Margareten,2943,2773,5716,14.4,28.2,0,6,15
2018.06.21,00:00,23.59,Margareten,2455,2334,4789,15.3,29.4,0.7,56,9.1
2018.06.22,00:00,23.59,Margareten,2164,2073,4237,10,17.2,0,33,11.3
2018.06.23,00:00,23.59,Margareten,1675,1539,3214,8.9,18.5,0,83,7.4
2018.06.24,00:00,23.59,Margareten,1205,1079,2284,12.6,19.8,2.8,99,4.6
2018.06.25,00:00,23.59,Margareten,1841,1853,3694,11.1,19.5,0,96,2.6
2018.06.26,00:00,23.59,Margareten,2504,2440,4944,11.1,21.9,0,50,8.9
2018.06.27,00:00,23.59,Margareten,2361,2304,4665,11.7,22.7,1.8,49,7.8
2018.06.28,00:00,23.59,Margareten,990,932,1922,11.6,15.7,20.7,94,0
2018.06.29,00:00,23.59,Margareten,1677,1580,3257,14.6,23.8,0,85,4.3
2018.06.30,00:00,23.59,Margareten,2045,1930,3975,15,26.7,0,29,12.4
2018.06.01,00:00,23.59,Erhardt,1998,1972,3970,15,24.2,1.3,95,6.3
2018.06.02,00:00,23.59,Erhardt,2563,2377,4940,15.2,24.4,0,51,10.9
2018.06.03,00:00,23.59,Erhardt,3332,2886,6218,14.2,27.2,0,25,13
2018.06.04,00:00,23.59,Erhardt,4178,3954,8132,14.3,28.1,0,18,15
2018.06.05,00:00,23.59,Erhardt,4558,4306,8864,15.9,27.9,0,18,13.3
2018.06.06,00:00,23.59,Erhardt,3190,3245,6435,15.6,28.4,3.5,70,9.5
2018.06.07,00:00,23.59,Erhardt,2692,2607,5299,14.8,25.3,5.7,93,5.1
2018.06.08,00:00,23.59,Erhardt,2850,2793,5643,16,27.8,0.1,79,8.2
2018.06.09,00:00,23.59,Erhardt,2855,2540,5395,15.8,27.7,8.7,76,10.5
2018.06.10,00:00,23.59,Erhardt,3148,2738,5886,16.9,26.5,0.1,56,11.2
2018.06.11,00:00,23.59,Erhardt,3329,3239,6568,17.1,29.7,2.2,50,9.6
2018.06.12,00:00,23.59,Erhardt,1923,2133,4056,15.3,24.1,61.7,95,2.2
2018.06.13,00:00,23.59,Erhardt,1176,948,2124,12.1,15.5,12.6,95,0
2018.06.14,00:00,23.59,Erhardt,4216,4016,8232,10.7,19.4,0,68,6.4
2018.06.15,00:00,23.59,Erhardt,3709,3612,7321,11.1,22.4,0,65,12
2018.06.16,00:00,23.59,Erhardt,3318,3018,6336,10.7,25.1,0,26,14
2018.06.17,00:00,23.59,Erhardt,2278,2016,4294,14.1,24.2,10.7,89,6.3
2018.06.18,00:00,23.59,Erhardt,3400,3162,6562,15.2,23,0,79,6.7
2018.06.19,00:00,23.59,Erhardt,4139,3853,7992,14,25.3,0,48,8.6
2018.06.20,00:00,23.59,Erhardt,4726,4380,9106,14.4,28.2,0,6,15
2018.06.21,00:00,23.59,Erhardt,3690,3483,7173,15.3,29.4,0.7,56,9.1
2018.06.22,00:00,23.59,Erhardt,3000,2937,5937,10,17.2,0,33,11.3
2018.06.23,00:00,23.59,Erhardt,2148,2129,4277,8.9,18.5,0,83,7.4
2018.06.24,00:00,23.59,Erhardt,1966,1896,3862,12.6,19.8,2.8,99,4.6
2018.06.25,00:00,23.59,Erhardt,2599,2514,5113,11.1,19.5,0,96,2.6
2018.06.26,00:00,23.59,Erhardt,3672,3524,7196,11.1,21.9,0,50,8.9
2018.06.27,00:00,23.59,Erhardt,3391,3359,6750,11.7,22.7,1.8,49,7.8
2018.06.28,00:00,23.59,Erhardt,1217,1239,2456,11.6,15.7,20.7,94,0
2018.06.29,00:00,23.59,Erhardt,2070,1966,4036,14.6,23.8,0,85,4.3
2018.06.30,00:00,23.59,Erhardt,3310,3003,6313,15,26.7,0,29,12.4
2018.07.01,00:00,23:59:00,Arnulf,1105,66,1171,12.2,23.5,0,0,15.6
2018.07.02,00:00,23:59:00,Arnulf,2195,149,2344,11,24.5,0,8,15.6
2018.07.03,00:00,23:59:00,Arnulf,2400,137,2537,12,26.6,0,71,12.8
2018.07.04,00:00,23:59:00,Arnulf,2146,139,2285,16.1,26.9,0.2,86,7.7
2018.07.05,00:00,23:59:00,Arnulf,2021,114,2135,13.7,26,8.9,81,5.9
2018.07.06,00:00,23:59:00,Arnulf,692,58,750,15.4,20.7,13.7,98,0.5
2018.07.07,00:00,23:59:00,Arnulf,1479,70,1549,13.9,24.8,0,41,12.3
2018.07.08,00:00,23:59:00,Arnulf,1240,79,1319,15.3,25.5,0,63,12.2
2018.07.09,00:00,23:59:00,Arnulf,2181,144,2325,13.3,26.8,0,73,12.5
2018.07.10,00:00,23:59:00,Arnulf,1730,123,1853,15.2,24.4,4.3,94,3.4
2018.07.11,00:00,23:59:00,Arnulf,1992,140,2132,12.7,19.8,0,75,6.1
2018.07.12,00:00,23:59:00,Arnulf,2309,157,2466,12.1,23.3,0,25,12.9
2018.07.13,00:00,23:59:00,Arnulf,2174,133,2307,13,27.3,0,6,14.3
2018.07.14,00:00,23:59:00,Arnulf,1213,61,1274,14.8,27.9,2.1,66,8.2
2018.07.15,00:00,23:59:00,Arnulf,1030,80,1110,15.1,27.7,5.1,73,9.4
2018.07.16,00:00,23:59:00,Arnulf,1457,124,1581,15,25.4,0.1,74,7.6
2018.07.17,00:00,23:59:00,Arnulf,2067,119,2186,15,26.8,4.7,56,10.1
2018.07.18,00:00,23:59:00,Arnulf,2284,134,2418,16,28.2,0,19,13.5
2018.07.19,00:00,23:59:00,Arnulf,2569,138,2707,14.6,28.2,0,30,13.5
2018.07.20,00:00,23:59:00,Arnulf,2208,148,2356,14.7,29.9,7.1,61,11.5
2018.07.21,00:00,23:59:00,Arnulf,456,42,498,16.3,20.3,26,98,0.5
2018.07.22,00:00,23:59:00,Arnulf,265,36,301,15.9,18.5,18.1,96,0
2018.07.23,00:00,23:59:00,Arnulf,1781,115,1896,14,25,3,81,13
2018.07.24,00:00,23:59:00,Arnulf,2493,175,2668,13,28,0,4,14
2018.07.25,00:00,23:59:00,Arnulf,2523,133,2656,16.5,30.7,0.7,24,11.6
2018.07.26,00:00,23:59:00,Arnulf,2506,121,2627,16.9,29,0,11,14.3
2018.07.27,00:00,23:59:00,Arnulf,2152,160,2312,16.8,29.8,0,15,13.4
2018.07.28,00:00,23:59:00,Arnulf,1147,76,1223,17.1,30,0.5,56,10
2018.07.29,00:00,23:59:00,Arnulf,1121,90,1211,18.8,29.8,0,89,12.3
2018.07.30,00:00,23:59:00,Arnulf,2209,120,2329,18.7,32.3,0,10,12.5
2018.07.31,00:00,23:59:00,Arnulf,2428,136,2564,17.5,33.7,0,6,14
2018.07.01,00:00,23:59:00,Kreuther,95,190,285,12.2,23.5,0,0,15.6
2018.07.02,00:00,23:59:00,Kreuther,208,330,538,11,24.5,0,8,15.6
2018.07.03,00:00,23:59:00,Kreuther,232,330,562,12,26.6,0,71,12.8
2018.07.04,00:00,23:59:00,Kreuther,229,308,537,16.1,26.9,0.2,86,7.7
2018.07.05,00:00,23:59:00,Kreuther,199,280,479,13.7,26,8.9,81,5.9
2018.07.06,00:00,23:59:00,Kreuther,68,112,180,15.4,20.7,13.7,98,0.5
2018.07.07,00:00,23:59:00,Kreuther,158,216,374,13.9,24.8,0,41,12.3
2018.07.08,00:00,23:59:00,Kreuther,146,225,371,15.3,25.5,0,63,12.2
2018.07.09,00:00,23:59:00,Kreuther,223,326,549,13.3,26.8,0,73,12.5
2018.07.10,00:00,23:59:00,Kreuther,175,271,446,15.2,24.4,4.3,94,3.4
